,subject_id,trial_index,condition,pal_source,order_num,category,repetition,answer,bar_col,response,accuracy,total_accuracy,rt,concreteness_cond,context,concept_cat,con_pal_conc,pairing_concreteness,pair_labels
6591,3qw8ed20n3,2016,0,"""uw_711""",0,"""p3""",4,comfort,#a06776,comfort,1,1.0,7759.0,abs,within,features,0p3comfort,abs,feat2
6592,3qw8ed20n3,2017,0,"""uw_711""",0,"""p8""",4,speed,#e81a4b,speed,1,2.0,7176.0,mix,across,features,0p8speed,conc,feat1
6593,3qw8ed20n3,2017,0,"""uw_711""",0,"""p8""",4,sleeping,#512d5f,driving,0,2.0,7176.0,mix,across,activities,0p8sleeping,conc,act1
6594,3qw8ed20n3,2017,0,"""uw_711""",0,"""p8""",4,efficiency,#7ec6ba,efficiency,1,2.0,7176.0,mix,across,features,0p8efficiency,conc,feat1
6595,3qw8ed20n3,2017,0,"""uw_711""",0,"""p8""",4,driving,#184415,sleeping,0,2.0,7176.0,mix,across,activities,0p8driving,conc,act1
6596,3qw8ed20n3,2018,0,"""uw_711""",0,"""p2""",4,sleeping,#512d5f,sleeping,1,4.0,7565.0,mix,across,activities,0p2sleeping,conc,act1
6597,3qw8ed20n3,2018,0,"""uw_711""",0,"""p2""",4,peach,#f1a78a,peach,1,4.0,7565.0,mix,across,fruits,0p2peach,abs,fruit2
6598,3qw8ed20n3,2018,0,"""uw_711""",0,"""p2""",4,driving,#3efe44,driving,1,4.0,7565.0,mix,across,activities,0p2driving,conc,act1
6599,3qw8ed20n3,2018,0,"""uw_711""",0,"""p2""",4,cherry,#ea1d1d,cherry,1,4.0,7565.0,mix,across,fruits,0p2cherry,abs,fruit2
6600,3qw8ed20n3,2019,0,"""uw_711""",0,"""p7""",4,safety,#55824d,safety,1,4.0,519246.0,abs,within,features,0p7safety,abs,feat2
6601,3qw8ed20n3,2019,0,"""uw_711""",0,"""p7""",4,corn,#fcdb42,corn,1,4.0,519246.0,abs,within,vegetables,0p7corn,abs,veg1
6602,3qw8ed20n3,2019,0,"""uw_711""",0,"""p7""",4,comfort,#a06776,comfort,1,4.0,519246.0,abs,within,features,0p7comfort,abs,feat2
6603,3qw8ed20n3,2019,0,"""uw_711""",0,"""p7""",4,carrot,#cc4f1b,carrot,1,4.0,519246.0,abs,within,vegetables,0p7carrot,abs,veg1
6604,3qw8ed20n3,2020,0,"""uw_711""",0,"""p5""",4,working,#3b3b3b,working,1,4.0,6716.0,mix,across,activities,0p5working,conc,act2
6605,3qw8ed20n3,2020,0,"""uw_711""",0,"""p5""",4,leisure,#a0bae6,leisure,1,4.0,6716.0,mix,across,activities,0p5leisure,conc,act2
6606,3qw8ed20n3,2020,0,"""uw_711""",0,"""p5""",4,grape,#600b84,grape,1,4.0,6716.0,mix,across,fruits,0p5grape,abs,fruit1
6607,3qw8ed20n3,2020,0,"""uw_711""",0,"""p5""",4,banana,#fcdb42,banana,1,4.0,6716.0,mix,across,fruits,0p5banana,abs,fruit1
6608,3qw8ed20n3,2022,0,"""uw_710""",1,"""p2""",5,driving,#3efe44,driving,1,4.0,9198.0,mix,across,activities,0p2driving,conc,act1
6609,3qw8ed20n3,2022,0,"""uw_710""",1,"""p2""",5,peach,#f1a78a,peach,1,4.0,9198.0,mix,across,fruits,0p2peach,abs,fruit2
6610,3qw8ed20n3,2022,0,"""uw_710""",1,"""p2""",5,sleeping,#512d5f,sleeping,1,4.0,9198.0,mix,across,activities,0p2sleeping,conc,act1
6611,3qw8ed20n3,2022,0,"""uw_710""",1,"""p2""",5,cherry,#ea1d1d,cherry,1,4.0,9198.0,mix,across,fruits,0p2cherry,abs,fruit2
6612,3qw8ed20n3,2023,0,"""uw_710""",1,"""p3""",5,working,#000000,safety,0,1.0,10114.0,abs,within,activities,0p3working,abs,act2
6613,3qw8ed20n3,2023,0,"""uw_710""",1,"""p3""",5,safety,#55824d,leisure,0,1.0,10114.0,abs,within,features,0p3safety,abs,feat2
6614,3qw8ed20n3,2023,0,"""uw_710""",1,"""p3""",5,leisure,#e81a4b,working,0,1.0,10114.0,abs,within,activities,0p3leisure,abs,act2
6615,3qw8ed20n3,2023,0,"""uw_710""",1,"""p3""",5,comfort,#a06776,comfort,1,1.0,10114.0,abs,within,features,0p3comfort,abs,feat2
6616,3qw8ed20n3,2024,0,"""uw_710""",1,"""p8""",5,efficiency,#7ec6ba,efficiency,1,2.0,8838.0,mix,across,features,0p8efficiency,conc,feat1
6617,3qw8ed20n3,2024,0,"""uw_710""",1,"""p8""",5,sleeping,#512d5f,driving,0,2.0,8838.0,mix,across,activities,0p8sleeping,conc,act1
6618,3qw8ed20n3,2024,0,"""uw_710""",1,"""p8""",5,speed,#e81a4b,speed,1,2.0,8838.0,mix,across,features,0p8speed,conc,feat1
6619,3qw8ed20n3,2024,0,"""uw_710""",1,"""p8""",5,driving,#184415,sleeping,0,2.0,8838.0,mix,across,activities,0p8driving,conc,act1
6620,3qw8ed20n3,2025,0,"""uw_710""",1,"""p5""",5,grape,#600b84,grape,1,4.0,6550.0,mix,across,fruits,0p5grape,abs,fruit1
6621,3qw8ed20n3,2025,0,"""uw_710""",1,"""p5""",5,leisure,#a0bae6,leisure,1,4.0,6550.0,mix,across,activities,0p5leisure,conc,act2
6622,3qw8ed20n3,2025,0,"""uw_710""",1,"""p5""",5,working,#3b3b3b,working,1,4.0,6550.0,mix,across,activities,0p5working,conc,act2
6623,3qw8ed20n3,2025,0,"""uw_710""",1,"""p5""",5,banana,#fcdb42,banana,1,4.0,6550.0,mix,across,fruits,0p5banana,abs,fruit1
6624,3qw8ed20n3,2026,0,"""uw_710""",1,"""p1""",5,carrot,#cc4f1b,carrot,1,4.0,6014.0,conc,within,vegetables,0p1carrot,conc,veg1
6625,3qw8ed20n3,2026,0,"""uw_710""",1,"""p1""",5,corn,#ffffff,corn,1,4.0,6014.0,conc,within,vegetables,0p1corn,conc,veg1
6626,3qw8ed20n3,2026,0,"""uw_710""",1,"""p1""",5,grape,#512d5f,grape,1,4.0,6014.0,conc,within,fruits,0p1grape,conc,fruit1
6627,3qw8ed20n3,2026,0,"""uw_710""",1,"""p1""",5,banana,#d0b85a,banana,1,4.0,6014.0,conc,within,fruits,0p1banana,conc,fruit1
6628,3qw8ed20n3,2027,0,"""uw_710""",1,"""p6""",5,cherry,#ea1d1d,cherry,1,4.0,6216.0,conc,within,fruits,0p6cherry,conc,fruit2
6629,3qw8ed20n3,2027,0,"""uw_710""",1,"""p6""",5,eggplant,#600b84,eggplant,1,4.0,6216.0,conc,within,vegetables,0p6eggplant,conc,veg2
6630,3qw8ed20n3,2027,0,"""uw_710""",1,"""p6""",5,peach,#f7a75a,peach,1,4.0,6216.0,conc,within,fruits,0p6peach,conc,fruit2
6631,3qw8ed20n3,2027,0,"""uw_710""",1,"""p6""",5,celery,#73cf10,celery,1,4.0,6216.0,conc,within,vegetables,0p6celery,conc,veg2
6636,3qw8ed20n3,2029,0,"""uw_710""",1,"""p4""",5,efficiency,#5e78a1,efficiency,1,4.0,6465.0,mix,across,features,0p4efficiency,conc,feat1
6637,3qw8ed20n3,2029,0,"""uw_710""",1,"""p4""",5,eggplant,#600b84,eggplant,1,4.0,6465.0,mix,across,vegetables,0p4eggplant,abs,veg2
6638,3qw8ed20n3,2029,0,"""uw_710""",1,"""p4""",5,speed,#e81a4b,speed,1,4.0,6465.0,mix,across,features,0p4speed,conc,feat1
6639,3qw8ed20n3,2029,0,"""uw_710""",1,"""p4""",5,celery,#608218,celery,1,4.0,6465.0,mix,across,vegetables,0p4celery,abs,veg2
6640,3qw8ed20n3,2030,0,"""uw_710""",1,"""p7""",5,comfort,#a06776,comfort,1,4.0,5860.0,abs,within,features,0p7comfort,abs,feat2
6641,3qw8ed20n3,2030,0,"""uw_710""",1,"""p7""",5,corn,#fcdb42,corn,1,4.0,5860.0,abs,within,vegetables,0p7corn,abs,veg1
6642,3qw8ed20n3,2030,0,"""uw_710""",1,"""p7""",5,safety,#55824d,safety,1,4.0,5860.0,abs,within,features,0p7safety,abs,feat2
6643,3qw8ed20n3,2030,0,"""uw_710""",1,"""p7""",5,carrot,#cc4f1b,carrot,1,4.0,5860.0,abs,within,vegetables,0p7carrot,abs,veg1
6644,3qw8ed20n3,2032,0,"""uw_711""",3,"""p4""",6,celery,#608218,celery,1,4.0,5822.0,mix,across,vegetables,0p4celery,abs,veg2
6645,3qw8ed20n3,2032,0,"""uw_711""",3,"""p4""",6,speed,#e81a4b,speed,1,4.0,5822.0,mix,across,features,0p4speed,conc,feat1
6646,3qw8ed20n3,2032,0,"""uw_711""",3,"""p4""",6,eggplant,#600b84,eggplant,1,4.0,5822.0,mix,across,vegetables,0p4eggplant,abs,veg2
6647,3qw8ed20n3,2032,0,"""uw_711""",3,"""p4""",6,efficiency,#5e78a1,efficiency,1,4.0,5822.0,mix,across,features,0p4efficiency,conc,feat1
6648,3qw8ed20n3,2033,0,"""uw_711""",3,"""p1""",6,banana,#d0b85a,banana,1,4.0,4984.0,conc,within,fruits,0p1banana,conc,fruit1
6649,3qw8ed20n3,2033,0,"""uw_711""",3,"""p1""",6,grape,#512d5f,grape,1,4.0,4984.0,conc,within,fruits,0p1grape,conc,fruit1
6650,3qw8ed20n3,2033,0,"""uw_711""",3,"""p1""",6,corn,#ffffff,corn,1,4.0,4984.0,conc,within,vegetables,0p1corn,conc,veg1
6651,3qw8ed20n3,2033,0,"""uw_711""",3,"""p1""",6,carrot,#cc4f1b,carrot,1,4.0,4984.0,conc,within,vegetables,0p1carrot,conc,veg1
6652,3qw8ed20n3,2034,0,"""uw_711""",3,"""p5""",6,banana,#fcdb42,banana,1,4.0,6687.0,mix,across,fruits,0p5banana,abs,fruit1
6653,3qw8ed20n3,2034,0,"""uw_711""",3,"""p5""",6,working,#3b3b3b,working,1,4.0,6687.0,mix,across,activities,0p5working,conc,act2
6654,3qw8ed20n3,2034,0,"""uw_711""",3,"""p5""",6,leisure,#a0bae6,leisure,1,4.0,6687.0,mix,across,activities,0p5leisure,conc,act2
6655,3qw8ed20n3,2034,0,"""uw_711""",3,"""p5""",6,grape,#600b84,grape,1,4.0,6687.0,mix,across,fruits,0p5grape,abs,fruit1
6660,3qw8ed20n3,2036,0,"""uw_711""",3,"""p8""",6,driving,#184415,sleeping,0,2.0,5766.0,mix,across,activities,0p8driving,conc,act1
6661,3qw8ed20n3,2036,0,"""uw_711""",3,"""p8""",6,speed,#e81a4b,speed,1,2.0,5766.0,mix,across,features,0p8speed,conc,feat1
6662,3qw8ed20n3,2036,0,"""uw_711""",3,"""p8""",6,sleeping,#512d5f,driving,0,2.0,5766.0,mix,across,activities,0p8sleeping,conc,act1
6663,3qw8ed20n3,2036,0,"""uw_711""",3,"""p8""",6,efficiency,#7ec6ba,efficiency,1,2.0,5766.0,mix,across,features,0p8efficiency,conc,feat1
6664,3qw8ed20n3,2037,0,"""uw_711""",3,"""p6""",6,celery,#73cf10,celery,1,4.0,6078.0,conc,within,vegetables,0p6celery,conc,veg2
6665,3qw8ed20n3,2037,0,"""uw_711""",3,"""p6""",6,peach,#f7a75a,peach,1,4.0,6078.0,conc,within,fruits,0p6peach,conc,fruit2
6666,3qw8ed20n3,2037,0,"""uw_711""",3,"""p6""",6,eggplant,#600b84,eggplant,1,4.0,6078.0,conc,within,vegetables,0p6eggplant,conc,veg2
6667,3qw8ed20n3,2037,0,"""uw_711""",3,"""p6""",6,cherry,#ea1d1d,cherry,1,4.0,6078.0,conc,within,fruits,0p6cherry,conc,fruit2
6668,3qw8ed20n3,2038,0,"""uw_711""",3,"""p7""",6,carrot,#cc4f1b,carrot,1,4.0,9577.0,abs,within,vegetables,0p7carrot,abs,veg1
6669,3qw8ed20n3,2038,0,"""uw_711""",3,"""p7""",6,safety,#55824d,safety,1,4.0,9577.0,abs,within,features,0p7safety,abs,feat2
6670,3qw8ed20n3,2038,0,"""uw_711""",3,"""p7""",6,corn,#fcdb42,corn,1,4.0,9577.0,abs,within,vegetables,0p7corn,abs,veg1
6671,3qw8ed20n3,2038,0,"""uw_711""",3,"""p7""",6,comfort,#a06776,comfort,1,4.0,9577.0,abs,within,features,0p7comfort,abs,feat2
6672,3qw8ed20n3,2039,0,"""uw_711""",3,"""p2""",6,cherry,#ea1d1d,cherry,1,2.0,7199.0,mix,across,fruits,0p2cherry,abs,fruit2
6673,3qw8ed20n3,2039,0,"""uw_711""",3,"""p2""",6,sleeping,#512d5f,driving,0,2.0,7199.0,mix,across,activities,0p2sleeping,conc,act1
6674,3qw8ed20n3,2039,0,"""uw_711""",3,"""p2""",6,peach,#f1a78a,peach,1,2.0,7199.0,mix,across,fruits,0p2peach,abs,fruit2
6675,3qw8ed20n3,2039,0,"""uw_711""",3,"""p2""",6,driving,#3efe44,sleeping,0,2.0,7199.0,mix,across,activities,0p2driving,conc,act1
6676,3qw8ed20n3,2040,0,"""uw_711""",3,"""p3""",6,comfort,#a06776,comfort,1,1.0,9013.0,abs,within,features,0p3comfort,abs,feat2
6677,3qw8ed20n3,2040,0,"""uw_711""",3,"""p3""",6,leisure,#e81a4b,working,0,1.0,9013.0,abs,within,activities,0p3leisure,abs,act2
6678,3qw8ed20n3,2040,0,"""uw_711""",3,"""p3""",6,safety,#55824d,leisure,0,1.0,9013.0,abs,within,features,0p3safety,abs,feat2
6679,3qw8ed20n3,2040,0,"""uw_711""",3,"""p3""",6,working,#000000,safety,0,1.0,9013.0,abs,within,activities,0p3working,abs,act2
6680,3qw8ed20n3,2042,0,"""uw_710""",3,"""p6""",7,peach,#f7a75a,peach,1,4.0,6781.0,conc,within,fruits,0p6peach,conc,fruit2
6681,3qw8ed20n3,2042,0,"""uw_710""",3,"""p6""",7,celery,#73cf10,celery,1,4.0,6781.0,conc,within,vegetables,0p6celery,conc,veg2
6682,3qw8ed20n3,2042,0,"""uw_710""",3,"""p6""",7,cherry,#ea1d1d,cherry,1,4.0,6781.0,conc,within,fruits,0p6cherry,conc,fruit2
6683,3qw8ed20n3,2042,0,"""uw_710""",3,"""p6""",7,eggplant,#600b84,eggplant,1,4.0,6781.0,conc,within,vegetables,0p6eggplant,conc,veg2
6684,3qw8ed20n3,2043,0,"""uw_710""",3,"""p7""",7,safety,#55824d,safety,1,4.0,6496.0,abs,within,features,0p7safety,abs,feat2
6685,3qw8ed20n3,2043,0,"""uw_710""",3,"""p7""",7,carrot,#cc4f1b,carrot,1,4.0,6496.0,abs,within,vegetables,0p7carrot,abs,veg1
6686,3qw8ed20n3,2043,0,"""uw_710""",3,"""p7""",7,comfort,#a06776,comfort,1,4.0,6496.0,abs,within,features,0p7comfort,abs,feat2
6687,3qw8ed20n3,2043,0,"""uw_710""",3,"""p7""",7,corn,#fcdb42,corn,1,4.0,6496.0,abs,within,vegetables,0p7corn,abs,veg1
6688,3qw8ed20n3,2044,0,"""uw_710""",3,"""p4""",7,speed,#e81a4b,speed,1,4.0,5808.0,mix,across,features,0p4speed,conc,feat1
6689,3qw8ed20n3,2044,0,"""uw_710""",3,"""p4""",7,celery,#608218,celery,1,4.0,5808.0,mix,across,vegetables,0p4celery,abs,veg2
6690,3qw8ed20n3,2044,0,"""uw_710""",3,"""p4""",7,efficiency,#5e78a1,efficiency,1,4.0,5808.0,mix,across,features,0p4efficiency,conc,feat1
6691,3qw8ed20n3,2044,0,"""uw_710""",3,"""p4""",7,eggplant,#600b84,eggplant,1,4.0,5808.0,mix,across,vegetables,0p4eggplant,abs,veg2
6692,3qw8ed20n3,2045,0,"""uw_710""",3,"""p8""",7,speed,#e81a4b,speed,1,2.0,6843.0,mix,across,features,0p8speed,conc,feat1
6693,3qw8ed20n3,2045,0,"""uw_710""",3,"""p8""",7,driving,#184415,sleeping,0,2.0,6843.0,mix,across,activities,0p8driving,conc,act1
6694,3qw8ed20n3,2045,0,"""uw_710""",3,"""p8""",7,efficiency,#7ec6ba,efficiency,1,2.0,6843.0,mix,across,features,0p8efficiency,conc,feat1
6695,3qw8ed20n3,2045,0,"""uw_710""",3,"""p8""",7,sleeping,#512d5f,driving,0,2.0,6843.0,mix,across,activities,0p8sleeping,conc,act1
6696,3qw8ed20n3,2046,0,"""uw_710""",3,"""p5""",7,working,#3b3b3b,working,1,4.0,6101.0,mix,across,activities,0p5working,conc,act2
6697,3qw8ed20n3,2046,0,"""uw_710""",3,"""p5""",7,banana,#fcdb42,banana,1,4.0,6101.0,mix,across,fruits,0p5banana,abs,fruit1
6698,3qw8ed20n3,2046,0,"""uw_710""",3,"""p5""",7,grape,#600b84,grape,1,4.0,6101.0,mix,across,fruits,0p5grape,abs,fruit1
6699,3qw8ed20n3,2046,0,"""uw_710""",3,"""p5""",7,leisure,#a0bae6,leisure,1,4.0,6101.0,mix,across,activities,0p5leisure,conc,act2
6700,3qw8ed20n3,2047,0,"""uw_710""",3,"""p2""",7,sleeping,#512d5f,driving,0,2.0,5393.0,mix,across,activities,0p2sleeping,conc,act1
6701,3qw8ed20n3,2047,0,"""uw_710""",3,"""p2""",7,cherry,#ea1d1d,cherry,1,2.0,5393.0,mix,across,fruits,0p2cherry,abs,fruit2
6702,3qw8ed20n3,2047,0,"""uw_710""",3,"""p2""",7,driving,#3efe44,sleeping,0,2.0,5393.0,mix,across,activities,0p2driving,conc,act1
6703,3qw8ed20n3,2047,0,"""uw_710""",3,"""p2""",7,peach,#f1a78a,peach,1,2.0,5393.0,mix,across,fruits,0p2peach,abs,fruit2
6704,3qw8ed20n3,2048,0,"""uw_710""",3,"""p1""",7,grape,#512d5f,grape,1,4.0,7819.0,conc,within,fruits,0p1grape,conc,fruit1
6705,3qw8ed20n3,2048,0,"""uw_710""",3,"""p1""",7,banana,#d0b85a,banana,1,4.0,7819.0,conc,within,fruits,0p1banana,conc,fruit1
6706,3qw8ed20n3,2048,0,"""uw_710""",3,"""p1""",7,carrot,#cc4f1b,carrot,1,4.0,7819.0,conc,within,vegetables,0p1carrot,conc,veg1
6707,3qw8ed20n3,2048,0,"""uw_710""",3,"""p1""",7,corn,#ffffff,corn,1,4.0,7819.0,conc,within,vegetables,0p1corn,conc,veg1
6712,3qw8ed20n3,2050,0,"""uw_710""",3,"""p3""",7,leisure,#e81a4b,working,0,1.0,6998.0,abs,within,activities,0p3leisure,abs,act2
6713,3qw8ed20n3,2050,0,"""uw_710""",3,"""p3""",7,comfort,#a06776,comfort,1,1.0,6998.0,abs,within,features,0p3comfort,abs,feat2
6714,3qw8ed20n3,2050,0,"""uw_710""",3,"""p3""",7,working,#000000,safety,0,1.0,6998.0,abs,within,activities,0p3working,abs,act2
6715,3qw8ed20n3,2050,0,"""uw_710""",3,"""p3""",7,safety,#55824d,leisure,0,1.0,6998.0,abs,within,features,0p3safety,abs,feat2
6720,1chf8n6y56,2062,0,"""uw_711""",2,"""p6""",0,cherry,#ea1d1d,cherry,1,2.0,18790.0,conc,within,fruits,0p6cherry,conc,fruit2
6721,1chf8n6y56,2062,0,"""uw_711""",2,"""p6""",0,celery,#73cf10,eggplant,0,2.0,18790.0,conc,within,vegetables,0p6celery,conc,veg2
6722,1chf8n6y56,2062,0,"""uw_711""",2,"""p6""",0,peach,#f7a75a,peach,1,2.0,18790.0,conc,within,fruits,0p6peach,conc,fruit2
6723,1chf8n6y56,2062,0,"""uw_711""",2,"""p6""",0,eggplant,#600b84,celery,0,2.0,18790.0,conc,within,vegetables,0p6eggplant,conc,veg2
6724,1chf8n6y56,2063,0,"""uw_711""",2,"""p5""",0,grape,#600b84,grape,1,4.0,11567.0,mix,across,fruits,0p5grape,abs,fruit1
6725,1chf8n6y56,2063,0,"""uw_711""",2,"""p5""",0,banana,#fcdb42,banana,1,4.0,11567.0,mix,across,fruits,0p5banana,abs,fruit1
6726,1chf8n6y56,2063,0,"""uw_711""",2,"""p5""",0,working,#3b3b3b,working,1,4.0,11567.0,mix,across,activities,0p5working,conc,act2
6727,1chf8n6y56,2063,0,"""uw_711""",2,"""p5""",0,leisure,#a0bae6,leisure,1,4.0,11567.0,mix,across,activities,0p5leisure,conc,act2
6728,1chf8n6y56,2064,0,"""uw_711""",2,"""p4""",0,efficiency,#5e78a1,speed,0,0.0,9242.0,mix,across,features,0p4efficiency,conc,feat1
6729,1chf8n6y56,2064,0,"""uw_711""",2,"""p4""",0,celery,#608218,eggplant,0,0.0,9242.0,mix,across,vegetables,0p4celery,abs,veg2
6730,1chf8n6y56,2064,0,"""uw_711""",2,"""p4""",0,speed,#e81a4b,efficiency,0,0.0,9242.0,mix,across,features,0p4speed,conc,feat1
6731,1chf8n6y56,2064,0,"""uw_711""",2,"""p4""",0,eggplant,#600b84,celery,0,0.0,9242.0,mix,across,vegetables,0p4eggplant,abs,veg2
6732,1chf8n6y56,2065,0,"""uw_711""",2,"""p3""",0,working,#000000,comfort,0,0.0,14501.0,abs,within,activities,0p3working,abs,act2
6733,1chf8n6y56,2065,0,"""uw_711""",2,"""p3""",0,comfort,#a06776,leisure,0,0.0,14501.0,abs,within,features,0p3comfort,abs,feat2
6734,1chf8n6y56,2065,0,"""uw_711""",2,"""p3""",0,leisure,#e81a4b,safety,0,0.0,14501.0,abs,within,activities,0p3leisure,abs,act2
6735,1chf8n6y56,2065,0,"""uw_711""",2,"""p3""",0,safety,#55824d,working,0,0.0,14501.0,abs,within,features,0p3safety,abs,feat2
6736,1chf8n6y56,2066,0,"""uw_711""",2,"""p1""",0,carrot,#cc4f1b,carrot,1,4.0,12416.0,conc,within,vegetables,0p1carrot,conc,veg1
6737,1chf8n6y56,2066,0,"""uw_711""",2,"""p1""",0,banana,#d0b85a,banana,1,4.0,12416.0,conc,within,fruits,0p1banana,conc,fruit1
6738,1chf8n6y56,2066,0,"""uw_711""",2,"""p1""",0,grape,#512d5f,grape,1,4.0,12416.0,conc,within,fruits,0p1grape,conc,fruit1
6739,1chf8n6y56,2066,0,"""uw_711""",2,"""p1""",0,corn,#ffffff,corn,1,4.0,12416.0,conc,within,vegetables,0p1corn,conc,veg1
6740,1chf8n6y56,2067,0,"""uw_711""",2,"""p8""",0,efficiency,#7ec6ba,speed,0,1.0,83858.0,mix,across,features,0p8efficiency,conc,feat1
6741,1chf8n6y56,2067,0,"""uw_711""",2,"""p8""",0,driving,#184415,driving,1,1.0,83858.0,mix,across,activities,0p8driving,conc,act1
6742,1chf8n6y56,2067,0,"""uw_711""",2,"""p8""",0,speed,#e81a4b,sleeping,0,1.0,83858.0,mix,across,features,0p8speed,conc,feat1
6743,1chf8n6y56,2067,0,"""uw_711""",2,"""p8""",0,sleeping,#512d5f,efficiency,0,1.0,83858.0,mix,across,activities,0p8sleeping,conc,act1
6748,1chf8n6y56,2069,0,"""uw_711""",2,"""p2""",0,driving,#3efe44,sleeping,0,2.0,14944.0,mix,across,activities,0p2driving,conc,act1
6749,1chf8n6y56,2069,0,"""uw_711""",2,"""p2""",0,cherry,#ea1d1d,cherry,1,2.0,14944.0,mix,across,fruits,0p2cherry,abs,fruit2
6750,1chf8n6y56,2069,0,"""uw_711""",2,"""p2""",0,sleeping,#512d5f,driving,0,2.0,14944.0,mix,across,activities,0p2sleeping,conc,act1
6751,1chf8n6y56,2069,0,"""uw_711""",2,"""p2""",0,peach,#f1a78a,peach,1,2.0,14944.0,mix,across,fruits,0p2peach,abs,fruit2
6752,1chf8n6y56,2070,0,"""uw_711""",2,"""p7""",0,comfort,#a06776,comfort,1,4.0,13458.0,abs,within,features,0p7comfort,abs,feat2
6753,1chf8n6y56,2070,0,"""uw_711""",2,"""p7""",0,carrot,#cc4f1b,carrot,1,4.0,13458.0,abs,within,vegetables,0p7carrot,abs,veg1
6754,1chf8n6y56,2070,0,"""uw_711""",2,"""p7""",0,safety,#55824d,safety,1,4.0,13458.0,abs,within,features,0p7safety,abs,feat2
6755,1chf8n6y56,2070,0,"""uw_711""",2,"""p7""",0,corn,#fcdb42,corn,1,4.0,13458.0,abs,within,vegetables,0p7corn,abs,veg1
6756,1chf8n6y56,2072,0,"""uw_711""",0,"""p6""",1,peach,#f7a75a,peach,1,2.0,8568.0,conc,within,fruits,0p6peach,conc,fruit2
6757,1chf8n6y56,2072,0,"""uw_711""",0,"""p6""",1,eggplant,#600b84,celery,0,2.0,8568.0,conc,within,vegetables,0p6eggplant,conc,veg2
6758,1chf8n6y56,2072,0,"""uw_711""",0,"""p6""",1,cherry,#ea1d1d,cherry,1,2.0,8568.0,conc,within,fruits,0p6cherry,conc,fruit2
6759,1chf8n6y56,2072,0,"""uw_711""",0,"""p6""",1,celery,#73cf10,eggplant,0,2.0,8568.0,conc,within,vegetables,0p6celery,conc,veg2
6760,1chf8n6y56,2073,0,"""uw_711""",0,"""p4""",1,speed,#e81a4b,celery,0,0.0,8671.0,mix,across,features,0p4speed,conc,feat1
6761,1chf8n6y56,2073,0,"""uw_711""",0,"""p4""",1,eggplant,#600b84,efficiency,0,0.0,8671.0,mix,across,vegetables,0p4eggplant,abs,veg2
6762,1chf8n6y56,2073,0,"""uw_711""",0,"""p4""",1,efficiency,#5e78a1,speed,0,0.0,8671.0,mix,across,features,0p4efficiency,conc,feat1
6763,1chf8n6y56,2073,0,"""uw_711""",0,"""p4""",1,celery,#608218,eggplant,0,0.0,8671.0,mix,across,vegetables,0p4celery,abs,veg2
6764,1chf8n6y56,2074,0,"""uw_711""",0,"""p1""",1,grape,#512d5f,grape,1,4.0,16132.0,conc,within,fruits,0p1grape,conc,fruit1
6765,1chf8n6y56,2074,0,"""uw_711""",0,"""p1""",1,corn,#ffffff,corn,1,4.0,16132.0,conc,within,vegetables,0p1corn,conc,veg1
6766,1chf8n6y56,2074,0,"""uw_711""",0,"""p1""",1,carrot,#cc4f1b,carrot,1,4.0,16132.0,conc,within,vegetables,0p1carrot,conc,veg1
6767,1chf8n6y56,2074,0,"""uw_711""",0,"""p1""",1,banana,#d0b85a,banana,1,4.0,16132.0,conc,within,fruits,0p1banana,conc,fruit1
6768,1chf8n6y56,2075,0,"""uw_711""",0,"""p2""",1,sleeping,#512d5f,driving,0,2.0,7352.0,mix,across,activities,0p2sleeping,conc,act1
6769,1chf8n6y56,2075,0,"""uw_711""",0,"""p2""",1,peach,#f1a78a,peach,1,2.0,7352.0,mix,across,fruits,0p2peach,abs,fruit2
6770,1chf8n6y56,2075,0,"""uw_711""",0,"""p2""",1,driving,#3efe44,sleeping,0,2.0,7352.0,mix,across,activities,0p2driving,conc,act1
6771,1chf8n6y56,2075,0,"""uw_711""",0,"""p2""",1,cherry,#ea1d1d,cherry,1,2.0,7352.0,mix,across,fruits,0p2cherry,abs,fruit2
6772,1chf8n6y56,2076,0,"""uw_711""",0,"""p7""",1,safety,#55824d,safety,1,4.0,10319.0,abs,within,features,0p7safety,abs,feat2
6773,1chf8n6y56,2076,0,"""uw_711""",0,"""p7""",1,corn,#fcdb42,corn,1,4.0,10319.0,abs,within,vegetables,0p7corn,abs,veg1
6774,1chf8n6y56,2076,0,"""uw_711""",0,"""p7""",1,comfort,#a06776,comfort,1,4.0,10319.0,abs,within,features,0p7comfort,abs,feat2
6775,1chf8n6y56,2076,0,"""uw_711""",0,"""p7""",1,carrot,#cc4f1b,carrot,1,4.0,10319.0,abs,within,vegetables,0p7carrot,abs,veg1
6776,1chf8n6y56,2077,0,"""uw_711""",0,"""p8""",1,speed,#e81a4b,efficiency,0,0.0,9121.0,mix,across,features,0p8speed,conc,feat1
6777,1chf8n6y56,2077,0,"""uw_711""",0,"""p8""",1,sleeping,#512d5f,driving,0,0.0,9121.0,mix,across,activities,0p8sleeping,conc,act1
6778,1chf8n6y56,2077,0,"""uw_711""",0,"""p8""",1,efficiency,#7ec6ba,speed,0,0.0,9121.0,mix,across,features,0p8efficiency,conc,feat1
6779,1chf8n6y56,2077,0,"""uw_711""",0,"""p8""",1,driving,#184415,sleeping,0,0.0,9121.0,mix,across,activities,0p8driving,conc,act1
